227 996 7
30 46 34 35
31 30 25 5
31 45 47 22
31 46 39 37
32 33 9 34
32 47 15 46
32 48 4 47
33 32 48 27
33 34 8 4
33 47 36 19
33 48 36 33
33 49 25 2
34 33 17 47
34 35 3 17
34 48 41 7
34 49 38 24
34 50 49 21
35 34 35 40
35 36 7 34
35 49 29 2
35 50 25 7
35 51 15 25
36 35 30 22
36 37 15 40
36 50 7 5
36 51 1 39
36 52 43 34
37 36 33 49
37 38 26 16
37 51 26 9
37 52 12 17
37 53 21 50
38 37 21 29
38 39 41 9
38 52 11 25
38 53 32 46
38 54 48 3
39 38 18 34
39 40 15 32
39 53 13 23
39 54 14 7
39 55 19 48
40 39 36 12
40 41 13 48
40 54 27 13
40 55 47 3
40 56 27 42
41 40 25 29
41 42 11 12
41 55 50 43
41 56 11 35
41 57 18 43
42 41 34 9
42 43 6 43
42 56 7 18
42 57 15 4
42 58 48 2
43 42 34 35
43 44 16 20
43 57 28 14
43 58 10 45
43 59 1 18
44 43 33 42
44 45 32 24
44 58 28 34
44 59 38 18
44 60 9 46
45 44 31 13
45 46 37 35
45 59 41 2
45 60 46 2
45 61 33 7
46 45 6 13
46 60 40 41
46 61 43 21
47 48 21 14
47 62 24 1
47 63 6 48
48 47 21 44
48 49 6 32
48 62 2 14
48 63 5 16
48 64 45 17
49 48 26 4
49 50 43 46
49 63 6 26
49 64 2 16
49 65 40 18
50 49 26 38
50 51 28 8
50 64 50 13
50 65 22 47
50 66 1 41
51 50 17 50
51 52 34 30
51 65 11 47
51 66 44 26
51 67 27 23
52 51 2 20
52 53 45 31
52 66 21 7
52 67 46 5
52 68 2 46
53 52 40 41
53 54 5 17
53 67 12 28
53 68 48 43
53 69 47 35
54 53 44 8
54 55 43 11
54 68 9 49
54 69 16 3
54 70 13 33
55 54 11 30
55 56 41 11
55 69 45 31
55 70 8 34
55 71 15 33
56 55 16 28
56 57 20 14
56 70 35 26
56 71 24 11
56 72 45 18
57 56 35 40
57 58 40 37
57 71 41 16
57 72 33 37
57 73 39 50
58 57 3 48
58 59 5 27
58 72 10 17
58 73 17 8
58 74 15 5
59 58 44 48
59 60 25 27
59 73 35 50
59 74 27 22
59 75 12 25
60 59 48 32
60 61 9 32
60 74 44 9
60 75 40 9
60 76 23 39
61 60 49 16
61 75 48 41
61 76 21 27
62 63 19 3
62 77 32 46
62 78 48 41
63 62 49 1
63 64 8 14
63 77 42 34
63 78 44 9
63 79 29 42
64 63 15 36
64 65 20 39
64 78 36 38
64 79 2 3
64 80 33 43
65 64 8 24
65 66 18 15
65 79 6 33
65 80 35 10
65 81 11 12
66 65 47 14
66 67 14 1
66 80 13 1
66 81 23 34
66 82 17 42
67 66 32 8
67 68 3 36
67 81 17 33
67 82 25 50
67 83 3 11
68 67 11 41
68 69 5 43
68 82 42 24
68 83 13 6
68 84 45 29
69 68 1 8
69 70 29 3
69 83 25 36
69 84 32 45
69 85 18 15
70 69 25 24
70 71 39 20
70 84 17 49
70 85 35 14
70 86 32 26
71 70 3 42
71 72 31 34
71 85 22 18
71 86 35 1
71 87 41 28
72 71 29 23
72 73 44 40
72 86 18 47
72 87 45 13
72 88 15 46
73 72 1 31
73 74 36 34
73 87 46 36
73 88 7 5
73 89 1 24
74 73 19 44
74 75 49 33
74 88 21 3
74 89 37 38
74 90 17 24
75 74 49 1
75 76 25 16
75 89 18 20
75 90 50 44
75 91 30 11
76 75 11 8
76 90 22 43
76 91 8 7
77 78 3 35
77 92 33 25
77 93 38 40
78 77 19 36
78 79 30 21
78 92 17 37
78 93 26 29
78 94 23 4
79 78 32 45
79 80 9 18
79 93 46 36
79 94 33 23
79 95 27 5
80 79 2 35
80 81 18 17
80 94 36 18
80 95 50 17
80 96 5 40
81 80 11 18
81 82 7 48
81 95 41 19
81 96 38 6
81 97 25 43
82 81 28 38
82 83 48 35
82 96 7 4
82 97 46 30
82 98 36 18
83 82 45 24
83 84 37 37
83 97 32 3
83 98 49 26
83 99 16 40
84 83 24 31
84 85 3 23
84 98 28 23
84 99 17 23
84 100 8 17
85 84 43 50
85 86 25 3
85 99 2 48
85 100 39 34
85 101 2 1
86 85 6 34
86 87 1 41
86 100 22 43
86 101 47 2
86 102 3 14
87 86 16 30
87 88 6 8
87 101 44 30
87 102 7 17
87 103 30 3
88 87 24 23
88 89 19 4
88 102 22 46
88 103 48 43
88 104 28 22
89 88 48 44
89 90 30 33
89 103 41 12
89 104 37 26
89 105 1 30
90 89 41 3
90 91 12 10
90 104 1 16
90 105 33 24
90 106 12 12
91 90 8 19
91 105 41 2
91 106 43 7
92 93 6 14
92 107 1 8
92 108 32 8
93 92 10 6
93 94 36 18
93 107 42 5
93 108 22 10
93 109 3 21
94 93 42 4
94 95 37 41
94 108 17 4
94 109 35 17
94 110 16 24
95 94 12 45
95 96 38 24
95 109 44 25
95 110 2 20
95 111 16 48
96 95 6 43
96 97 17 27
96 110 17 10
96 111 17 28
96 112 40 38
97 96 46 6
97 98 23 37
97 111 35 9
97 112 24 21
97 113 16 9
98 97 41 40
98 99 19 39
98 112 41 30
98 113 49 27
98 114 6 42
99 98 7 42
99 100 4 9
99 113 36 14
99 114 28 3
99 115 5 1
100 99 43 16
100 101 8 12
100 114 25 27
100 115 35 14
100 116 50 11
101 100 1 4
101 102 41 23
101 115 38 34
101 116 38 19
101 117 48 15
102 101 4 23
102 103 50 9
102 116 46 5
102 117 15 32
102 118 44 49
103 102 1 50
103 104 11 2
103 117 27 18
103 118 24 47
103 119 16 41
104 103 20 38
104 105 39 46
104 118 22 22
104 119 33 43
104 120 5 45
105 104 16 41
105 106 39 26
105 119 2 10
105 120 46 46
105 121 7 26
106 105 5 44
106 120 28 23
106 121 5 46
107 108 23 16
107 122 17 23
107 123 41 3
108 107 12 41
108 109 39 20
108 122 39 2
108 123 47 10
108 124 49 21
109 108 35 14
109 110 45 30
109 123 46 24
109 124 41 2
109 125 8 2
110 109 13 20
110 111 22 4
110 124 47 18
110 125 5 29
110 126 43 16
111 110 6 42
111 112 35 17
111 125 42 33
111 126 16 23
111 127 35 28
112 111 43 26
112 113 2 2
112 126 18 1
112 127 37 42
112 128 37 2
113 112 50 14
113 114 15 49
113 127 11 33
113 128 5 38
113 129 42 37
114 113 11 43
114 115 1 10
114 128 20 44
114 129 49 30
114 130 17 33
115 114 48 39
115 116 21 5
115 129 17 40
115 130 10 27
115 131 44 26
116 115 29 50
116 117 7 38
116 130 48 20
116 131 33 33
116 132 9 22
117 116 44 43
117 118 15 31
117 131 28 42
117 132 36 31
117 133 20 7
118 117 41 30
118 119 15 16
118 132 7 3
118 133 38 10
118 134 33 32
119 118 13 2
119 120 12 25
119 133 23 27
119 134 33 31
119 135 14 49
120 119 16 38
120 121 3 10
120 134 13 40
120 135 1 11
120 136 19 7
121 120 26 24
121 135 11 9
121 136 42 7
122 123 33 34
122 137 29 31
122 138 38 12
123 122 17 33
123 124 37 14
123 137 22 21
123 138 19 4
123 139 29 10
124 123 29 15
124 125 19 43
124 138 1 3
124 139 25 49
124 140 37 5
125 124 38 15
125 126 47 29
125 139 23 7
125 140 20 38
125 141 6 37
126 125 49 48
126 127 8 20
126 140 47 45
126 141 34 19
126 142 19 48
127 126 9 34
127 128 9 44
127 141 31 9
127 142 10 9
127 143 20 23
128 127 40 27
128 129 16 1
128 142 1 7
128 143 50 14
128 144 8 15
129 128 25 8
129 130 31 46
129 143 7 6
129 144 4 4
129 145 24 31
130 129 43 17
130 131 26 17
130 144 46 1
130 145 15 38
130 146 15 13
131 130 19 6
131 132 39 25
131 145 13 10
131 146 48 49
131 147 37 10
132 131 1 28
132 133 9 8
132 146 15 49
132 147 39 48
132 148 30 14
133 132 14 7
133 134 6 5
133 147 13 48
133 148 26 31
133 149 5 8
134 133 16 40
134 135 29 45
134 148 10 21
134 149 2 28
134 150 47 19
135 134 5 8
135 136 7 50
135 149 30 14
135 150 24 33
135 151 37 2
136 135 14 22
136 150 21 19
136 151 12 41
137 138 48 18
137 152 4 46
137 153 44 4
138 137 29 5
138 139 14 33
138 152 32 10
138 153 15 49
138 154 47 49
139 138 12 49
139 140 3 3
139 153 7 35
139 154 18 6
139 155 6 39
140 139 43 17
140 141 41 45
140 154 20 20
140 155 6 12
140 156 27 18
141 140 33 23
141 142 44 20
141 155 45 38
141 156 5 7
141 157 15 6
142 141 16 19
142 143 43 22
142 156 16 9
142 157 8 29
142 158 16 5
143 142 38 6
143 144 28 20
143 157 39 41
143 158 29 14
143 159 50 42
144 143 36 42
144 145 13 50
144 158 21 10
144 159 4 34
144 160 45 12
145 144 6 36
145 146 39 50
145 159 26 43
145 160 7 34
145 161 13 31
146 145 19 27
146 147 13 7
146 160 11 17
146 161 44 43
146 162 6 49
147 146 20 22
147 148 33 21
147 161 6 31
147 162 40 30
147 163 26 17
148 147 37 42
148 149 10 3
148 162 30 24
148 163 42 37
148 164 40 44
149 148 45 50
149 150 36 47
149 163 48 24
149 164 49 49
149 165 22 25
150 149 26 3
150 151 18 16
150 164 3 48
150 165 11 11
150 166 30 27
151 150 40 42
151 165 31 16
151 166 32 25
152 153 35 45
152 167 41 8
152 168 8 39
153 152 1 45
153 154 35 36
153 167 41 47
153 168 6 6
153 169 36 24
154 153 28 20
154 155 40 27
154 168 45 19
154 169 17 28
154 170 49 23
155 154 13 18
155 156 14 42
155 169 49 1
155 170 41 40
155 171 38 23
156 155 49 14
156 157 27 49
156 170 8 7
156 171 39 28
156 172 49 18
157 156 29 36
157 158 3 3
157 171 38 48
157 172 31 30
157 173 29 49
158 157 14 6
158 159 26 14
158 172 25 27
158 173 5 33
158 174 46 39
159 158 3 47
159 160 49 47
159 173 7 19
159 174 6 26
159 175 20 47
160 159 44 3
160 161 42 3
160 174 37 30
160 175 16 4
160 176 22 22
161 160 16 13
161 162 16 13
161 175 21 14
161 176 20 20
161 177 11 37
162 161 35 42
162 163 1 34
162 176 32 44
162 177 50 31
162 178 11 7
163 162 17 20
163 164 24 11
163 177 28 48
163 178 50 6
163 179 49 12
164 163 46 16
164 165 40 16
164 178 2 34
164 179 34 33
164 180 16 34
165 164 28 36
165 166 38 6
165 179 31 50
165 180 31 15
165 181 30 35
166 165 49 8
166 180 23 18
166 181 44 28
167 168 18 4
167 182 39 10
167 183 9 50
168 167 39 1
168 169 22 50
168 182 34 16
168 183 18 8
168 184 28 47
169 168 15 25
169 170 7 43
169 183 9 45
169 184 28 10
169 185 27 11
170 169 14 21
170 171 14 46
170 184 14 24
170 185 34 41
170 186 40 15
171 170 47 34
171 172 45 32
171 185 11 47
171 186 7 48
171 187 12 31
172 171 30 38
172 173 26 11
172 186 9 16
172 187 34 49
172 188 24 13
173 172 6 1
173 174 38 7
173 187 21 30
173 188 34 26
173 189 12 16
174 173 2 8
174 175 38 22
174 188 35 32
174 189 7 19
174 190 43 35
175 174 4 15
175 176 41 39
175 189 21 25
175 190 38 38
175 191 43 18
176 175 11 28
176 177 13 19
176 190 41 3
176 191 40 5
176 192 23 46
177 176 5 1
177 178 3 6
177 191 33 2
177 192 31 10
177 193 22 43
178 177 16 2
178 179 48 14
178 192 38 7
178 193 3 24
178 194 11 14
179 178 16 20
179 180 49 21
179 193 1 38
179 194 14 30
179 195 14 22
180 179 2 46
180 181 50 39
180 194 45 13
180 195 41 34
180 196 3 10
181 180 36 12
181 195 38 17
181 196 30 34
182 183 37 34
182 197 3 16
182 198 16 36
183 182 2 43
183 184 20 16
183 197 31 44
183 198 17 28
183 199 16 36
184 183 11 46
184 185 7 12
184 198 46 49
184 199 26 43
184 200 21 39
185 184 45 28
185 186 22 31
185 199 39 37
185 200 15 20
185 201 43 2
186 185 36 15
186 187 38 29
186 200 31 36
186 201 24 32
186 202 38 10
187 186 21 49
187 188 46 46
187 201 46 6
187 202 7 16
187 203 30 50
188 187 18 15
188 189 14 18
188 202 50 7
188 203 13 44
188 204 39 32
189 188 39 17
189 190 30 6
189 203 1 1
189 204 48 11
189 205 34 14
190 189 21 7
190 191 38 19
190 204 21 13
190 205 5 24
190 206 13 8
191 190 43 15
191 192 17 35
191 205 29 1
191 206 8 39
191 207 46 18
192 191 50 14
192 193 14 41
192 206 28 39
192 207 23 36
192 208 18 31
193 192 22 34
193 194 21 46
193 207 19 9
193 208 49 25
193 209 43 45
194 193 2 42
194 195 4 17
194 208 14 44
194 209 45 14
194 210 17 21
195 194 21 28
195 196 47 48
195 209 42 17
195 210 47 39
195 211 15 17
196 195 50 17
196 210 13 29
196 211 19 43
197 198 11 42
197 212 46 33
197 213 40 2
198 197 8 36
198 199 24 16
198 212 30 42
198 213 4 20
198 214 2 7
199 198 10 50
199 200 9 6
199 213 48 18
199 214 30 3
199 215 6 15
200 199 42 9
200 201 20 33
200 214 39 42
200 215 20 15
200 216 6 44
201 200 48 2
201 202 40 34
201 215 29 10
201 216 13 40
201 217 35 14
202 201 31 49
202 203 19 4
202 216 16 38
202 217 2 38
202 218 48 12
203 202 34 38
203 204 14 48
203 217 14 21
203 218 2 2
203 219 29 41
204 203 6 33
204 205 37 27
204 218 34 20
204 219 25 10
204 220 50 1
205 204 5 36
205 206 9 14
205 219 41 39
205 220 11 33
205 221 11 16
206 205 14 32
206 207 28 50
206 220 26 22
206 221 3 13
206 222 28 1
207 206 46 32
207 208 37 3
207 221 18 15
207 222 34 36
207 223 14 10
208 207 43 33
208 209 6 43
208 222 17 5
208 223 22 28
208 224 34 40
209 208 23 37
209 210 29 11
209 223 44 9
209 224 14 30
209 225 29 13
210 209 12 45
210 211 7 39
210 224 38 35
210 225 11 35
210 226 38 14
211 210 12 46
211 225 44 12
211 226 45 3
212 227 30 7
213 227 27 18
214 227 29 1
215 227 2 33
216 227 39 7
217 227 29 11
218 227 13 46
219 227 28 8
220 227 24 47
221 227 46 14
222 227 3 12
223 227 1 20
224 227 30 38
225 227 2 15
226 227 2 39
