227 996 7
100 99 5 16
100 101 1 33
100 114 4 22
100 115 3 8
100 116 4 48
101 100 1 41
101 102 1 24
101 115 1 12
101 116 5 28
101 117 1 14
102 101 3 49
102 103 1 22
102 116 2 43
102 117 2 25
102 118 1 25
103 102 2 30
103 104 4 24
103 117 3 39
103 118 1 6
103 119 3 26
104 103 4 41
104 105 2 25
104 118 3 35
104 119 3 22
104 120 4 27
105 104 3 26
105 106 1 34
105 119 3 48
105 120 1 35
105 121 3 8
106 105 3 46
106 120 2 7
106 121 1 25
107 108 5 6
107 122 1 45
107 123 2 6
108 107 4 22
108 109 4 29
108 122 3 33
108 123 2 38
108 124 2 31
109 108 2 26
109 110 2 1
109 123 5 18
109 124 5 21
109 125 1 22
110 109 3 46
110 111 2 3
110 124 3 39
110 125 1 47
110 126 1 4
111 110 3 37
111 112 4 37
111 125 1 8
111 126 5 18
111 127 1 20
112 111 3 19
112 113 3 2
112 126 3 50
112 127 1 9
112 128 4 12
113 112 4 15
113 114 2 27
113 127 2 46
113 128 1 50
113 129 1 14
114 113 4 28
114 115 3 4
114 128 3 27
114 129 3 28
114 130 4 41
115 114 3 39
115 116 5 32
115 129 5 19
115 130 3 23
115 131 1 6
116 115 4 36
116 117 1 11
116 130 1 31
116 131 5 11
116 132 1 16
117 116 1 30
117 118 2 32
117 131 2 48
117 132 2 20
117 133 2 9
118 117 1 44
118 119 2 47
118 132 2 32
118 133 1 47
118 134 1 36
119 118 5 47
119 120 3 44
119 133 3 45
119 134 3 17
119 135 2 13
120 119 4 31
120 121 3 48
120 134 5 29
120 135 2 2
120 136 3 38
121 120 1 29
121 135 4 13
121 136 5 34
122 123 1 50
122 137 5 20
122 138 1 15
123 122 4 47
123 124 2 39
123 137 4 33
123 138 3 4
123 139 3 24
124 123 4 17
124 125 3 38
124 138 2 45
124 139 4 2
124 140 1 50
125 124 5 19
125 126 1 6
125 139 3 11
125 140 1 1
125 141 3 4
126 125 4 8
126 127 2 32
126 140 2 33
126 141 1 25
126 142 4 26
127 126 2 12
127 128 5 49
127 141 4 36
127 142 2 7
127 143 3 47
128 127 5 40
128 129 1 39
128 142 3 24
128 143 5 30
128 144 4 37
129 128 5 29
129 130 5 28
129 143 1 9
129 144 2 44
129 145 2 13
130 129 3 38
130 131 3 27
130 144 5 39
130 145 5 27
130 146 1 21
131 130 4 22
131 132 4 15
131 145 3 12
131 146 3 12
131 147 3 44
132 131 2 4
132 133 1 3
132 146 2 11
132 147 4 11
132 148 2 7
133 132 2 42
133 134 3 9
133 147 1 3
133 148 1 30
133 149 4 24
134 133 1 8
134 135 4 49
134 148 2 5
134 149 4 22
134 150 5 37
135 134 2 9
135 136 4 37
135 149 5 22
135 150 1 41
135 151 5 20
136 135 3 11
136 150 5 1
136 151 4 20
137 138 5 31
137 152 4 47
137 153 3 50
138 137 5 32
138 139 2 37
138 152 2 10
138 153 2 19
138 154 2 3
139 138 3 45
139 140 3 3
139 153 2 29
139 154 3 48
139 155 4 6
140 139 1 37
140 141 2 50
140 154 1 29
140 155 1 42
140 156 3 46
141 140 1 15
141 142 4 46
141 155 5 38
141 156 4 9
141 157 2 6
142 141 2 48
142 143 1 6
142 156 5 23
142 157 1 26
142 158 5 28
143 142 5 27
143 144 5 6
143 157 3 48
143 158 3 27
143 159 4 2
144 143 3 9
144 145 3 20
144 158 1 25
144 159 5 36
144 160 4 43
145 144 4 41
145 146 3 43
145 159 4 8
145 160 1 18
145 161 3 7
146 145 4 22
146 147 2 9
146 160 4 17
146 161 5 22
146 162 3 37
147 146 2 31
147 148 3 21
147 161 2 16
147 162 3 37
147 163 2 48
148 147 1 25
148 149 2 42
148 162 4 22
148 163 4 7
148 164 2 26
149 148 1 3
149 150 1 1
149 163 5 6
149 164 3 1
149 165 5 36
150 149 5 7
150 151 2 37
150 164 2 35
150 165 5 9
150 166 2 44
151 150 4 47
151 165 4 4
151 166 1 1
152 153 3 22
152 167 3 1
152 168 1 8
153 152 1 2
153 154 2 35
153 167 2 5
153 168 5 14
153 169 4 44
154 153 3 43
154 155 2 47
154 168 1 29
154 169 1 31
154 170 4 48
155 154 2 32
155 156 1 47
155 169 2 26
155 170 2 23
155 171 4 13
156 155 4 39
156 157 4 9
156 170 2 33
156 171 2 50
156 172 5 4
157 156 1 45
157 158 3 43
157 171 2 13
157 172 3 20
157 173 4 13
158 157 4 16
158 159 3 40
158 172 3 46
158 173 1 7
158 174 4 24
159 158 4 11
159 160 3 26
159 173 4 9
159 174 3 34
159 175 4 19
160 159 4 13
160 161 2 45
160 174 3 29
160 175 4 42
160 176 1 5
161 160 3 25
161 162 3 31
161 175 5 13
161 176 2 45
161 177 4 49
162 161 1 42
162 163 2 22
162 176 4 14
162 177 4 45
162 178 2 44
163 162 3 20
163 164 3 1
163 177 2 40
163 178 4 49
163 179 4 50
164 163 4 36
164 165 2 31
164 178 1 22
164 179 1 37
164 180 4 7
165 164 2 23
165 166 1 29
165 179 4 24
165 180 4 24
165 181 3 36
166 165 1 5
166 180 5 36
166 181 3 17
167 168 1 45
167 182 4 49
167 183 1 4
168 167 3 35
168 169 1 19
168 182 5 24
168 183 2 31
168 184 1 31
169 168 3 30
169 170 4 25
169 183 3 13
169 184 5 23
169 185 2 10
170 169 2 50
170 171 2 27
170 184 4 43
170 185 3 47
170 186 2 36
171 170 3 37
171 172 2 49
171 185 4 37
171 186 5 44
171 187 5 40
172 171 5 2
172 173 2 22
172 186 3 15
172 187 1 32
172 188 4 15
173 172 1 36
173 174 5 17
173 187 3 23
173 188 3 47
173 189 1 3
174 173 2 26
174 175 5 44
174 188 5 25
174 189 2 41
174 190 4 11
175 174 3 24
175 176 1 3
175 189 4 15
175 190 2 27
175 191 2 10
176 175 4 38
176 177 5 19
176 190 4 39
176 191 3 30
176 192 1 5
177 176 5 36
177 178 1 11
177 191 4 38
177 192 4 22
177 193 5 18
178 177 3 45
178 179 4 11
178 192 2 27
178 193 1 6
178 194 5 23
179 178 5 47
179 180 5 50
179 193 2 33
179 194 2 3
179 195 3 23
180 179 2 4
180 181 1 27
180 194 1 3
180 195 2 46
180 196 3 24
181 180 1 25
181 195 5 8
181 196 2 16
182 183 1 40
182 197 2 2
182 198 1 19
183 182 5 15
183 184 5 3
183 197 5 34
183 198 5 27
183 199 3 41
184 183 2 41
184 185 1 16
184 198 1 44
184 199 3 15
184 200 2 31
185 184 3 45
185 186 4 12
185 199 3 6
185 200 2 9
185 201 5 28
186 185 5 41
186 187 3 32
186 200 3 42
186 201 5 29
186 202 2 22
187 186 4 3
187 188 2 2
187 201 2 48
187 202 3 8
187 203 1 48
188 187 4 9
188 189 1 31
188 202 5 38
188 203 4 22
188 204 4 34
189 188 3 38
189 190 3 30
189 203 3 48
189 204 1 23
189 205 1 32
190 189 3 42
190 191 2 19
190 204 2 45
190 205 1 18
190 206 2 1
191 190 1 44
191 192 3 42
191 205 5 9
191 206 1 7
191 207 3 34
192 191 5 7
192 193 3 5
192 206 3 37
192 207 3 20
192 208 1 34
193 192 5 20
193 194 1 40
193 207 5 26
193 208 4 44
193 209 1 37
194 193 2 40
194 195 1 37
194 208 2 9
194 209 2 31
194 210 5 24
195 194 5 12
195 196 3 16
195 209 4 30
195 210 4 49
195 211 3 5
196 195 1 3
196 210 4 26
196 211 5 27
197 198 3 39
197 212 3 19
197 213 1 31
198 197 1 48
198 199 2 30
198 212 3 4
198 213 2 38
198 214 2 19
199 198 3 6
199 200 5 28
199 213 2 45
199 214 5 14
199 215 5 13
200 199 4 13
200 201 1 3
200 214 3 17
200 215 1 25
200 216 3 43
201 200 1 27
201 202 3 7
201 215 2 16
201 216 2 19
201 217 1 33
202 201 2 26
202 203 3 50
202 216 1 6
202 217 1 24
202 218 5 49
203 202 2 14
203 204 2 4
203 217 2 20
203 218 2 30
203 219 1 20
204 203 5 3
204 205 2 34
204 218 3 45
204 219 4 24
204 220 3 26
205 204 4 12
205 206 5 30
205 219 1 42
205 220 4 35
205 221 1 5
206 205 4 7
206 207 5 32
206 220 4 14
206 221 3 22
206 222 1 1
207 206 4 50
207 208 5 6
207 221 3 24
207 222 1 15
207 223 4 42
208 207 5 27
208 209 4 36
208 222 4 10
208 223 1 43
208 224 5 27
209 208 1 50
209 210 5 7
209 223 3 50
209 224 3 46
209 225 5 40
210 209 3 17
210 211 4 31
210 224 2 17
210 225 5 43
210 226 1 24
211 210 1 6
211 225 5 48
211 226 1 14
212 227 1 8
213 227 3 44
214 227 2 9
215 227 5 45
216 227 2 29
217 227 1 17
218 227 3 42
219 227 4 44
220 227 4 12
221 227 4 44
222 227 1 39
223 227 4 3
224 227 5 21
225 227 4 4
226 227 4 10
