227 996 7
86 87 25 1
86 100 45 2
86 101 1 4
86 102 50 3
87 86 7 4
87 88 16 2
87 101 49 2
87 102 48 4
87 103 32 4
88 87 50 4
88 89 44 4
88 102 14 3
88 103 46 5
88 104 27 3
89 88 38 2
89 90 10 1
89 103 32 5
89 104 44 4
89 105 38 4
90 89 24 4
90 91 35 3
90 104 29 3
90 105 30 1
90 106 26 5
91 90 49 2
91 105 24 4
91 106 43 1
92 93 3 4
92 107 33 1
92 108 38 4
93 92 28 5
93 94 14 1
93 107 15 5
93 108 8 4
93 109 15 1
94 93 26 4
94 95 15 5
94 108 50 2
94 109 44 4
94 110 9 3
95 94 44 1
95 96 39 3
95 109 21 5
95 110 43 3
95 111 24 2
96 95 27 3
96 97 31 2
96 110 13 4
96 111 33 5
96 112 1 3
97 96 10 3
97 98 3 5
97 111 34 3
97 112 1 4
97 113 17 4
98 97 22 1
98 99 36 3
98 112 12 4
98 113 50 1
98 114 41 5
99 98 35 4
99 100 15 5
99 113 32 2
99 114 28 3
99 115 34 1
100 99 3 3
100 101 38 3
100 114 2 4
100 115 37 5
100 116 23 1
101 100 46 1
101 102 35 1
101 115 10 2
101 116 31 1
101 117 49 1
102 101 8 4
102 103 42 4
102 116 17 3
102 117 34 2
102 118 39 5
103 102 28 3
103 104 44 3
103 117 26 4
103 118 27 3
103 119 13 3
104 103 36 3
104 105 38 3
104 118 22 5
104 119 17 2
104 120 3 4
105 104 3 2
105 106 27 5
105 119 40 5
105 120 42 5
105 121 3 5
106 105 35 3
106 120 33 1
106 121 18 2
107 108 45 5
107 122 21 5
107 123 27 3
108 107 15 5
108 109 21 3
108 122 22 1
108 123 21 2
108 124 22 1
109 108 46 2
109 110 8 1
109 123 28 4
109 124 42 1
109 125 11 1
110 109 28 4
110 111 48 2
110 124 43 5
110 125 11 2
110 126 6 5
111 110 24 4
111 112 8 1
111 125 13 1
111 126 41 4
111 127 39 1
112 111 18 2
112 113 50 5
112 126 12 2
112 127 50 1
112 128 50 2
113 112 48 3
113 114 39 2
113 127 19 2
113 128 24 3
113 129 22 5
114 113 50 1
114 115 28 4
114 128 37 5
114 129 10 1
114 130 33 2
115 114 14 1
115 116 15 1
115 129 35 2
115 130 41 1
115 131 48 5
116 115 48 3
116 117 2 3
116 130 49 2
116 131 36 1
116 132 25 3
117 116 18 4
117 118 22 5
117 131 29 4
117 132 21 2
117 133 26 4
118 117 43 5
118 119 43 5
118 132 31 4
118 133 8 2
118 134 6 1
119 118 33 1
119 120 28 3
119 133 4 5
119 134 22 3
119 135 13 3
120 119 49 2
120 121 16 5
120 134 29 4
120 135 25 2
120 136 7 5
121 120 23 4
121 135 42 4
121 136 21 3
122 123 16 5
122 137 46 2
122 138 12 4
123 122 34 1
123 124 42 4
123 137 41 4
123 138 39 3
123 139 42 2
124 123 39 5
124 125 1 2
124 138 49 3
124 139 29 1
124 140 37 5
125 124 15 5
125 126 14 4
125 139 50 2
125 140 44 4
125 141 8 5
126 125 18 5
126 127 44 3
126 140 3 2
126 141 6 3
126 142 29 3
127 126 37 3
127 128 10 5
127 141 29 4
127 142 35 5
127 143 49 1
128 127 49 1
128 129 2 2
128 142 13 1
128 143 16 2
128 144 13 4
129 128 11 1
129 130 21 2
129 143 23 4
129 144 31 4
129 145 12 3
130 129 11 2
130 131 20 1
130 144 38 3
130 145 26 5
130 146 33 3
131 130 44 4
131 132 32 1
131 145 49 1
131 146 35 3
131 147 40 5
132 131 34 1
132 133 43 5
132 146 28 1
132 147 39 5
132 148 34 1
133 132 30 1
133 134 25 5
133 147 12 1
133 148 30 2
133 149 10 1
134 133 4 1
134 135 13 2
134 148 23 2
134 149 43 3
134 150 34 3
135 134 43 3
135 136 19 2
135 149 23 4
135 150 16 3
135 151 42 5
136 135 17 1
136 150 31 4
136 151 35 3
137 138 13 3
137 152 45 5
137 153 36 1
138 137 48 2
138 139 48 5
138 152 45 1
138 153 15 4
138 154 27 5
139 138 4 5
139 140 2 5
139 153 17 1
139 154 47 5
139 155 36 2
140 139 20 3
140 141 45 4
140 154 21 1
140 155 12 3
140 156 35 1
141 140 5 5
141 142 28 1
141 155 45 3
141 156 14 4
141 157 21 3
142 141 50 5
142 143 43 4
142 156 14 2
142 157 21 4
142 158 17 1
143 142 20 2
143 144 17 2
143 157 5 4
143 158 45 3
143 159 27 2
144 143 46 2
144 145 48 2
144 158 15 1
144 159 8 5
144 160 41 4
145 144 7 2
145 146 46 5
145 159 47 1
145 160 24 1
145 161 44 5
146 145 5 2
146 147 22 5
146 160 25 4
146 161 7 1
146 162 13 2
147 146 16 3
147 148 7 5
147 161 19 1
147 162 1 1
147 163 12 1
148 147 1 3
148 149 38 3
148 162 10 2
148 163 30 2
148 164 12 5
149 148 42 3
149 150 15 4
149 163 32 5
149 164 19 5
149 165 13 1
150 149 28 3
150 151 48 1
150 164 22 1
150 165 3 1
150 166 39 5
151 150 44 2
151 165 22 3
151 166 23 1
152 153 5 3
152 167 43 4
152 168 2 4
153 152 17 1
153 154 42 1
153 167 6 3
153 168 34 1
153 169 37 2
154 153 12 2
154 155 40 2
154 168 10 3
154 169 30 2
154 170 23 1
155 154 36 4
155 156 29 5
155 169 16 2
155 170 25 3
155 171 35 4
156 155 37 3
156 157 43 1
156 170 44 3
156 171 36 4
156 172 24 3
157 156 18 2
157 158 41 1
157 171 49 2
157 172 27 2
157 173 30 4
158 157 48 2
158 159 10 5
158 172 22 4
158 173 22 2
158 174 36 3
159 158 49 2
159 160 34 2
159 173 24 3
159 174 16 3
159 175 19 5
160 159 45 3
160 161 25 4
160 174 11 2
160 175 6 5
160 176 23 5
161 160 47 4
161 162 46 4
161 175 22 3
161 176 19 5
161 177 19 4
162 161 3 4
162 163 16 1
162 176 31 1
162 177 24 5
162 178 15 5
163 162 47 2
163 164 14 5
163 177 8 3
163 178 43 5
163 179 3 3
164 163 19 2
164 165 2 1
164 178 27 5
164 179 38 1
164 180 25 5
165 164 8 1
165 166 17 5
165 179 22 1
165 180 20 5
165 181 1 2
166 165 20 5
166 180 3 4
166 181 24 1
167 168 48 3
167 182 49 1
167 183 14 5
168 167 14 4
168 169 33 4
168 182 14 4
168 183 4 2
168 184 19 3
169 168 25 2
169 170 41 4
169 183 40 5
169 184 7 2
169 185 31 4
170 169 9 3
170 171 39 2
170 184 6 3
170 185 36 2
170 186 27 1
171 170 33 3
171 172 42 5
171 185 4 2
171 186 18 1
171 187 32 1
172 171 18 2
172 173 10 3
172 186 1 4
172 187 31 3
172 188 44 5
173 172 12 3
173 174 10 5
173 187 10 1
173 188 16 3
173 189 11 5
174 173 39 5
174 175 30 3
174 188 1 1
174 189 4 3
174 190 19 4
175 174 32 4
175 176 3 4
175 189 11 1
175 190 23 3
175 191 44 3
176 175 7 1
176 177 32 3
176 190 50 4
176 191 22 4
176 192 20 3
177 176 1 1
177 178 5 1
177 191 35 1
177 192 45 1
177 193 45 2
178 177 37 3
178 179 13 5
178 192 11 3
178 193 35 3
178 194 31 3
179 178 18 3
179 180 11 4
179 193 14 4
179 194 42 3
179 195 15 1
180 179 9 3
180 181 21 2
180 194 12 1
180 195 16 4
180 196 11 4
181 180 17 3
181 195 7 2
181 196 31 3
182 183 46 5
182 197 1 3
182 198 3 1
183 182 47 4
183 184 40 5
183 197 20 1
183 198 38 4
183 199 8 1
184 183 33 3
184 185 24 4
184 198 49 3
184 199 39 2
184 200 32 4
185 184 26 4
185 186 32 1
185 199 14 2
185 200 20 3
185 201 34 5
186 185 5 4
186 187 29 2
186 200 39 3
186 201 32 4
186 202 47 4
187 186 8 5
187 188 3 3
187 201 49 1
187 202 22 4
187 203 48 2
188 187 13 5
188 189 45 5
188 202 19 4
188 203 24 5
188 204 22 2
189 188 38 4
189 190 31 2
189 203 47 2
189 204 45 5
189 205 19 3
190 189 19 2
190 191 5 3
190 204 4 4
190 205 36 5
190 206 45 3
191 190 10 3
191 192 36 1
191 205 45 4
191 206 21 4
191 207 30 5
192 191 13 4
192 193 21 1
192 206 7 2
192 207 42 3
192 208 48 2
193 192 24 3
193 194 7 1
193 207 25 1
193 208 14 3
193 209 16 5
194 193 8 3
194 195 31 4
194 208 24 2
194 209 7 5
194 210 24 3
195 194 50 4
195 196 49 3
195 209 23 3
195 210 24 2
195 211 30 5
196 195 32 3
196 210 26 4
196 211 30 3
197 198 20 2
197 212 34 5
197 213 47 3
198 197 36 1
198 199 37 2
198 212 25 2
198 213 33 1
198 214 16 2
199 198 35 1
199 200 47 3
199 213 41 2
199 214 22 3
199 215 2 4
200 199 1 2
200 201 24 5
200 214 22 1
200 215 46 1
200 216 39 5
201 200 50 5
201 202 38 2
201 215 27 4
201 216 14 1
201 217 19 1
202 201 11 4
202 203 12 2
202 216 15 3
202 217 9 2
202 218 13 2
203 202 20 1
203 204 50 3
203 217 17 5
203 218 48 4
203 219 38 3
204 203 29 4
204 205 38 1
204 218 28 1
204 219 45 1
204 220 43 2
205 204 7 5
205 206 10 2
205 219 49 2
205 220 16 3
205 221 44 3
206 205 21 2
206 207 12 2
206 220 48 2
206 221 23 5
206 222 11 2
207 206 3 4
207 208 48 1
207 221 22 5
207 222 25 3
207 223 23 3
208 207 35 5
208 209 43 2
208 222 7 4
208 223 27 5
208 224 25 1
209 208 17 1
209 210 43 5
209 223 40 1
209 224 6 2
209 225 26 5
210 209 39 3
210 211 9 5
210 224 17 3
210 225 40 5
210 226 27 3
211 210 15 2
211 225 31 2
211 226 37 2
212 227 3 3
213 227 26 4
214 227 18 2
215 227 44 2
216 227 33 4
217 227 32 2
218 227 20 1
219 227 4 4
220 227 2 3
221 227 1 5
222 227 50 4
223 227 11 1
224 227 41 3
225 227 35 1
226 227 49 1
